,MaxAbsEStateIndex,MaxEStateIndex,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Kappa1,Kappa2,LabuteASA,PEOE_VSA13,SMR_VSA1,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA6,VSA_EState2,HeavyAtomCount,NOCount,NumHeteroatoms,MolMR,fr_C_O,fr_C_O_noCOO,fr_amide,label
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1[N+](=O)[O-],12.171484785294934,12.171484785294934,449.33800000000025,427.1620000000002,448.10689592399996,158.0,0.28163787112347927,0.28163787112347927,943.598760616709,21.509860921691395,16.26110771373584,17.772965605772747,14.469234250586762,9.550339925395665,10.306268871414122,6.816288385203686,7.601452984953519,5.709234464023172,22.083689921218802,10.428385704716964,184.56810196973865,11.594566004035068,9.717848232889493,78.72,10.830490778169176,14.908855452837393,11.250837766380558,12.13273413692322,27.156646918843066,30.0,7.0,9.0,119.68460000000005,1.0,1.0,1.0,1
Cc1cc(C)n2nc(SCC(=O)N3CCC(C)CC3)nc2n1,12.241438544553624,12.241438544553624,319.4340000000001,298.266,319.14668129200004,118.0,0.2531268441496739,0.2531268441496739,690.5427894980959,15.689869965382487,13.242799002739508,14.059295583667234,10.524877143252587,7.642983848992437,8.628582408645924,5.997068525991282,6.939567166851017,4.882353858141239,15.272787255985959,6.238246541929226,133.8650168120028,5.777653723919194,4.794537184071822,63.39000000000001,0.0,4.794537184071822,5.907179729351506,4.5153978936156225,22.955836546944052,22.0,6.0,7.0,85.95800000000004,1.0,1.0,1.0,0
NS(=O)(=O)c1ccc(NC(=O)CSc2cn[nH]n2)cc1,11.656207601095995,11.656207601095995,313.364,302.276,313.0303312120001,106.0,0.2375477043724484,0.2375477043724484,682.1929598417737,14.587575669810532,10.106877039643535,11.739870201498988,9.448508308423069,5.362698177250561,7.894616214825611,3.7144780897444463,6.271527862632227,4.038889899759587,14.498091472638912,6.028873075420501,118.73890597251584,0.0,13.212334168400758,130.82999999999998,10.023291153407584,13.212334168400758,16.55551681161607,0.0,11.649236402951907,20.0,8.0,10.0,73.55160000000002,1.0,1.0,1.0,0
COc1ccc2[nH]c(C(=O)NCCC(O)CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2c1,12.471183938104204,12.471183938104204,491.41900000000027,463.1950000000002,490.153846116,176.0,0.2672322077468887,0.2672322077468887,1112.2824392560049,23.37166824125719,18.482615935268896,19.994473827305804,15.93989204342512,10.986856619797788,11.742785565816241,8.195193127194907,8.980357726944737,6.7577201003289336,23.699606544050862,10.652920054267964,202.76827532827215,5.907179729351506,14.637927532712576,80.83,6.103966387748303,9.901064578912528,5.907179729351506,19.242531678200752,20.03022075562621,33.0,7.0,9.0,132.92269999999996,1.0,1.0,1.0,1
CC12CCC(CN(CCN3CCN(c4cccc(Cl)c4)C3=O)C1)C2(C)C,12.78734516723356,12.78734516723356,375.9440000000002,345.7040000000002,375.2077402599999,142.0,0.3241461216783631,0.3212772332062286,706.2515346944298,18.526733258565955,16.17145914541348,16.927388091431933,12.299461939726969,9.844939072842514,10.222903545851741,9.154193239184469,9.590629019656454,7.8079969720369595,18.119583515484447,6.416586864769559,161.63233071239398,0.0,4.794537184071822,26.79,0.0,4.794537184071822,6.031114512338072,0.0,19.217241092424622,26.0,4.0,5.0,106.81900000000007,1.0,1.0,2.0,1
Cc1ccc(CN2CCN(Cc3ccon3)CC2CCO)cc1,9.409171324406714,9.409171324406714,315.4170000000001,290.21700000000004,315.19467704,124.0,0.1236351386968475,0.1236351386968475,582.8239832203742,16.070703332935974,13.688302025096913,13.688302025096913,11.241514740667455,8.264427764917077,8.264427764917077,6.348078359810109,6.348078359810109,4.534226738267252,16.17777345464604,7.725175166459063,137.04637984499666,0.0,9.629622331814055,52.74000000000001,0.0,5.106527394840706,6.606881964512918,6.263162995639057,4.878973266775846,23.0,5.0,5.0,88.85980000000004,0.0,0.0,0.0,0
COc1cc2c(cc1OC)C(C(=O)NC1CC1)C1c3ccccc3CCN1C2=O,13.429102261274878,13.429102261274878,392.45500000000015,368.26300000000015,392.173607248,150.0,0.25436270476578415,0.25436270476578415,998.3675099406732,20.12059138570063,16.604786304808236,16.604786304808236,14.117723500579766,10.071161266171892,10.071161266171892,7.947172741221096,7.947172741221096,6.235543960136143,18.03685266717727,6.794427325381744,169.3451976362487,5.907179729351506,19.06280027574374,67.87,5.917906046161393,9.589074368143644,23.898041116998932,26.352329219478285,28.699551603048626,29.0,6.0,6.0,107.37520000000006,2.0,2.0,2.0,0
N#Cc1cccc(C(=O)C(=O)N2CCN(c3ccccc3)CC2)c1,12.416293619299573,12.416293619299573,319.36400000000003,302.228,319.132076784,120.0,0.2945818194188029,0.2945818194188029,787.7592413223034,16.94094682093905,13.182716914880427,13.182716914880427,11.685871848001627,7.826030555350029,7.826030555350029,5.6365301788693145,5.6365301788693145,4.136326598597847,15.7538190957464,6.965904890523936,140.27255219477104,5.907179729351506,9.589074368143644,64.41,11.690424675716445,9.589074368143644,5.563451491696996,23.09901093623531,28.548766530921114,24.0,5.0,5.0,90.72250000000004,2.0,2.0,1.0,0
Cc1ccc(C=NNC(=O)c2cccnc2)o1,11.544619079113126,11.544619079113126,229.23900000000003,218.15099999999998,229.085126592,86.0,0.27242976922222134,0.27242976922222134,531.693586570955,12.08757566981053,9.252375656255024,9.252375656255024,8.25402019542349,5.053951575661323,5.053951575661323,3.389241576421641,3.389241576421641,2.0427571286147237,11.067308651050283,5.067360708386579,98.17414370352107,5.907179729351506,9.211688121125169,67.49000000000001,0.0,4.794537184071822,5.907179729351506,24.395944776997908,15.38872380395378,17.0,5.0,5.0,62.74220000000002,1.0,1.0,1.0,0
CCCN1CCCC(c2cccc(OCC(F)(F)F)c2)C1,12.200829926985854,12.200829926985854,301.35200000000003,279.176,301.165348984,118.0,0.4220663805979079,0.4220663805979079,445.3933836430262,15.294682450997078,12.325854119245466,12.325854119245466,9.976476409751786,7.495628379739379,7.495628379739379,5.616102754003673,5.616102754003673,3.777343058042553,16.14589862976419,7.160764720472521,123.44497821842279,0.0,17.908108096824506,12.47,12.783180481956393,13.171245143024459,0.0,18.19910120538483,2.4279872921390777,21.0,2.0,5.0,76.69800000000005,0.0,0.0,0.0,1
CCN(CC)CCn1c(O)c2oc3ccccc3c(=O)c2c1-c1ccccc1,13.303286407155454,13.303286407155454,376.45600000000013,352.2640000000001,376.178692628,144.0,0.23631857397713998,0.23631857397713998,1171.3655677621578,19.67299762850792,16.182716914880427,16.182716914880427,13.651397005390981,9.700351327098764,9.700351327098764,6.848229465538652,6.848229465538652,5.344797832181819,18.319683276743227,7.522515396691223,162.98101732947285,0.0,9.523678331894054,58.61,0.0,9.901064578912528,16.891798869978153,12.13273413692322,15.585657438901485,28.0,5.0,5.0,112.86880000000002,0.0,0.0,0.0,0
CCC(=NN=C(CC)c1ccccc1)c1ccccc1,4.464621126228269,4.464621126228269,264.372,244.21199999999993,264.16264864,102.0,0.06995836951769464,0.06995836951769464,527.8299917401328,14.208896013370174,12.082143445269272,12.082143445269272,9.846866552750665,7.089901144105518,7.089901144105518,4.532545543115516,4.532545543115516,3.1752278297557237,14.19464363443765,7.38894193408742,120.4389310038959,0.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,86.54000000000005,0.0,0.0,0.0,0
COc1ccccc1N1CCN(Cc2ccc(CNC(=O)c3ccc4ccccc4c3)cc2)CC1,12.631037280633548,12.631037280633548,465.5970000000002,434.34900000000033,465.241627232,178.0,0.2510669218583036,0.2510669218583036,1294.506719327498,24.036958659186844,20.113818496891316,20.113818496891316,17.191004483450634,12.146003995679473,12.146003995679473,8.996148804168405,8.996148804168405,6.692024669726808,22.93732066006381,10.618122998786156,206.48555867856925,5.907179729351506,9.53140013787187,44.81,0.0,4.794537184071822,5.907179729351506,7.109797541277533,17.51901108151567,35.0,5.0,5.0,142.04419999999985,1.0,1.0,1.0,1
C(=NNc1nc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1OCc1ccccc1,6.025580565585075,6.025580565585075,443.5550000000001,414.32300000000026,443.243358548,170.0,0.24963727226757151,0.24963727226757151,1042.8733552623796,22.29647168318069,18.728993586038804,18.728993586038804,16.348469228349536,11.658632810291738,11.658632810291738,8.329428942317742,8.329428942317742,5.9139725703077906,21.180708268901796,10.29140896276279,193.8908275709889,0.0,4.736862953800049,78.77000000000001,0.0,0.0,0.0,6.2146005795353165,18.473510040336755,33.0,8.0,8.0,131.1537,0.0,0.0,0.0,0
FC(CCNCc1ccc2c(c1)Cc1ccccc1-2)CN1CCN(c2cccc(Cl)c2Cl)CC1,14.648017896448977,14.648017896448977,498.4730000000003,468.2330000000002,497.18008154,178.0,0.1139464923508161,0.1139464923508161,1144.2451841802804,23.492988584816835,19.243134601792413,20.75499249382932,16.580520035918415,12.044592601731988,12.800521547750442,9.248756850236244,10.033921449986074,7.730985218598546,23.62345523973014,10.656260697142447,211.02494774923704,0.0,4.39041504767482,18.509999999999998,6.1716753955102925,4.39041504767482,0.0,6.06636706846161,4.436915107056736,34.0,3.0,6.0,141.01869999999985,0.0,0.0,0.0,1
COC(=O)C1=CN(c2ccc(F)c(F)c2)C=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1,13.741310950024596,13.741310950024596,430.36300000000017,414.23500000000024,430.09764267199995,160.0,0.33571567857026174,0.33571567857026174,1077.3530833009977,22.706377823327532,16.373348571697807,16.373348571697807,14.760457910671603,8.84249413126164,8.84249413126164,6.43938225654941,6.43938225654941,4.659111728492297,21.624619410822817,8.73799207698234,174.68195399488965,5.687386274683562,32.76694141991105,98.98,34.41426935297455,28.484222732258857,22.52098160950566,0.0,36.717865399132116,31.0,8.0,10.0,104.87240000000003,2.0,2.0,0.0,0
CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccc([N+](=O)[O-])c3)no2)CC1,10.97566731191537,10.97566731191537,450.53900000000016,420.2990000000002,450.22670543999993,174.0,0.2696036781587873,0.2696036781587873,1059.8202939242824,23.04539482762413,18.981960997240844,18.981960997240844,16.135361590784807,11.533333121102956,11.533333121102956,8.17243626282211,8.17243626282211,5.937283970495042,22.79147987971925,10.95938602863714,193.44070336526795,5.687386274683562,14.183268939591066,84.88,4.923311048817671,10.114318268765572,5.687386274683562,12.13273413692322,15.491761522862276,33.0,8.0,8.0,127.79540000000004,0.0,0.0,0.0,1
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,5.298567672056579,5.298567672056579,270.37600000000003,248.19999999999996,270.173213324,106.0,0.11912099062429167,0.11912099062429167,575.6875711059716,14.372032720186704,12.062204188220862,12.062204188220862,9.778718205328804,6.862986427097246,6.862986427097246,4.812353616394922,4.812353616394922,3.446555748937237,14.409972299168976,6.9632,120.10087993715769,0.0,4.736862953800049,28.26,0.0,0.0,0.0,7.109797541277533,5.631276061350466,20.0,3.0,3.0,85.38870000000006,0.0,0.0,0.0,1
CCN(C(=O)c1cc2c(=O)oc3ccc(C)cc3c2s1)c1ccccc1F,14.168597035947325,14.168597035947325,381.428,365.30000000000007,381.08349259199997,136.0,0.34457385468111046,0.34457385468111046,1241.3717092563377,19.12902755413791,14.784080165068195,15.600576745995921,12.99040230064194,8.527009660691384,9.343506241619108,6.243406032049373,7.295604873372616,5.606084543224479,17.425138112353252,6.627918587130693,158.0051882142555,5.907179729351506,13.602103168799989,50.52,11.442807160123882,13.979489415818463,11.594566004035068,37.255572541998674,27.123510496421297,27.0,4.0,6.0,106.35450000000003,1.0,1.0,1.0,0
COC(=O)CSc1nnc(-c2ccccc2OC)o1,11.00944283503627,11.00944283503627,280.30500000000006,268.209,280.051777864,100.0,0.31566576171033506,0.31566576171033506,570.3619557860391,13.664925939000156,10.452176501264283,11.26867308219201,9.24071340286802,5.4080338421969865,6.393632401850474,3.4382134666786874,4.364804588370036,3.0769813063033067,13.412565661264955,6.235941669489657,113.6620671619448,11.113479827872595,18.685414028725265,74.45,0.0,4.794537184071822,11.722158894698637,13.176164609739143,11.00944283503627,19.0,6.0,7.0,69.02600000000002,1.0,1.0,0.0,0
COc1ccc2onc(N3CCN(CCCCNC(=O)c4cccc(N5CCOCC5)c4)CC3)c2c1,12.634906350196324,12.634906350196324,493.60800000000035,458.3280000000003,493.2689046,192.0,0.2508558625236812,0.2508558625236812,1152.026449640662,24.744065440373394,20.948580802421233,20.948580802421233,17.70784123585624,12.827914403903916,12.827914403903916,9.309716371696087,9.309716371696087,7.0011709081966425,24.396872053397086,11.623049690914964,211.45099845585864,5.907179729351506,18.791358028645266,83.31,0.0,4.794537184071822,5.907179729351506,7.109797541277533,19.66465722229639,36.0,9.0,9.0,140.2551999999999,1.0,1.0,1.0,1
O=C(NCc1cccnc1)Nc1cccc(F)c1,12.888406545137695,12.888406545137695,245.257,233.16099999999994,245.096440224,92.0,0.3190050770651884,0.3190050770651884,530.7693827771673,12.794682450997078,9.559335293676604,9.559335293676604,8.737183443017884,5.431995083319626,5.431995083319626,3.6792984397505837,3.6792984397505837,2.2583478467949054,12.038231736831621,5.766588438113427,103.86481140548683,0.0,9.184952231746642,54.02,0.0,9.184952231746642,11.848335353383966,24.52642128014937,15.468913835583209,18.0,4.0,5.0,66.49540000000002,1.0,1.0,2.0,0
Fc1cccc(N2CCN(Cc3cnn4ccccc34)CC2)n1,13.241738461631485,13.241738461631485,311.36400000000015,293.21999999999997,311.154623796,118.0,0.21427540214593338,0.21427540214593338,807.3587585477957,15.6480536021256,12.768368509958766,12.768368509958766,11.29282633568371,7.805866632722235,7.805866632722235,5.781961419096241,5.781961419096241,4.296914199382684,14.143261835899917,5.9646638756181956,133.5184894128579,0.0,4.39041504767482,36.67,5.947697344197361,4.39041504767482,0.0,6.06636706846161,8.503141160019767,23.0,5.0,6.0,86.87700000000004,0.0,0.0,0.0,1
COc1ccc2c(c1)C1(CCC2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,5.534059873485067,5.534059873485067,453.61200000000014,422.3640000000002,453.2198462320001,170.0,0.20172690393297518,0.20172690393297518,1094.0026222434587,22.131181265251037,19.13417495632881,19.950671537256536,15.593285359101186,11.419375327283191,12.40497388693668,9.017216116936915,10.079287913665702,8.162546677829308,21.52177193764422,8.90324130473679,193.11552431972868,0.0,9.154013890853395,69.21000000000001,0.0,0.0,0.0,18.871682490668647,6.803494801345976,32.0,7.0,8.0,125.24500000000006,0.0,0.0,0.0,1
CCC1=Nc2cc(C(=O)NCc3ccccc3Cl)ccc2Sc2ccc(C)cc21,12.705533151162209,12.705533151162209,420.96500000000015,399.7970000000002,420.10631197200007,146.0,0.2511257853116142,0.2511257853116142,1123.6135665149973,20.38010440969447,16.32939090370627,17.90181643065245,14.046045193307767,9.56975323328153,10.764214287218485,6.970317550618552,8.461294633845984,6.384315793844631,19.743314035916825,8.43662527393555,179.7624960862343,5.907179729351506,4.794537184071822,41.46,0.0,4.794537184071822,5.907179729351506,11.761884949391115,19.87231633611996,29.0,3.0,5.0,120.85420000000003,1.0,1.0,1.0,0
CCCN1CCOC2c3ccsc3CCC21,6.008251133786848,6.008251133786848,237.36799999999997,218.21599999999998,237.118735228,88.0,0.09909576650075912,0.09909576650075912,360.5694967002807,10.957819157813608,9.815751940305475,10.632248521233201,7.898178147766922,6.3177836204985915,7.197436431753486,4.732501613320262,5.733168680518431,4.755293413020948,10.753849806934383,4.474304023925652,101.21796201212972,0.0,4.736862953800049,12.47,0.0,0.0,0.0,4.877147193701299,4.188887471655329,16.0,2.0,3.0,66.98500000000004,0.0,0.0,0.0,1
COc1cc(NC(=O)CN2C(=O)NC(C)(CCC(C)C)C2=O)cc(OC)c1,12.661608892817405,12.661608892817405,377.44100000000014,350.22500000000014,377.19507096399997,148.0,0.3250091123715597,0.3250091123715597,711.8053492745086,20.18986996538248,16.41917646813742,16.41917646813742,12.678889557263338,8.85266508620272,8.85266508620272,7.235595925567863,7.235595925567863,4.503758518631772,20.540798992511068,8.2821303749608,158.74103424968814,5.907179729351506,23.85733745981556,96.97000000000001,17.477219494072923,14.383611552215466,12.45193613526408,25.122838405075452,38.190134541534704,27.0,8.0,8.0,100.89740000000005,3.0,3.0,4.0,0
CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,11.782063192019343,11.782063192019343,427.4200000000002,395.1640000000001,426.195317004,156.0,0.3165885535227208,0.3165885535227208,653.8057095941936,20.095647359318296,16.963637180795796,18.475495072832704,13.435560745775547,10.328801757595642,11.084730703614095,8.251874471571146,9.037039071320976,6.887226502926962,21.53675166022213,10.038232086543559,178.49129027641294,0.0,4.794537184071822,38.82000000000001,0.0,4.794537184071822,6.031114512338072,18.99525369620486,18.29646135142773,28.0,5.0,7.0,117.69670000000006,1.0,1.0,2.0,1
O=C(CC(=O)c1ccccc1)C(=O)Nc1nccs1,11.748122086797682,11.748122086797682,274.301,264.22099999999995,274.04121318,96.0,0.2935107012305953,0.2935107012305953,593.6155947784371,13.664925939000156,9.82876542286934,10.645262003797066,9.164703797946448,5.485128245863223,6.364781057118118,3.6805360162007883,4.5751021346392005,3.011447399380716,13.100175505874779,6.012155679680226,112.84270551824474,5.907179729351506,14.383611552215466,76.13,18.111246298642453,14.383611552215466,5.783244946364939,35.711898112773966,38.701451899821755,19.0,5.0,6.0,71.14020000000002,3.0,3.0,1.0,0
COCCOC(=O)C1C(=N)OC2C(=C1c1ccncc1)C(=O)Oc1ccccc12,12.891861728889598,12.891861728889598,394.38300000000015,376.23900000000015,394.11648629599995,148.0,0.34342579934591977,0.34342579934591977,1001.2407283170066,20.38010440969447,15.584419592552495,15.584419592552495,14.113392202930196,8.977186348954898,8.977186348954898,6.446035650610285,6.446035650610285,4.730895661291952,18.825316247948493,7.843864868710181,166.1188772286107,0.0,28.536526183343838,107.8,23.960483009813395,9.589074368143644,24.684613803452713,48.79188955399581,29.677578243699276,29.0,8.0,8.0,101.11170000000001,2.0,2.0,0.0,0
CCn1c(=O)c2ccccc2n(CC(=O)NCCC2=CCCCC2)c1=O,12.628225926593982,12.628225926593982,355.43800000000016,330.23800000000006,355.18959165999996,138.0,0.33144345252348056,0.33144345252348056,952.908236427474,18.518297090128677,15.162777657832018,15.162777657832018,12.613392202930195,9.28484919653733,9.28484919653733,6.6433871694701265,6.6433871694701265,4.903472786613981,18.16978323181906,8.165916011749935,151.69060625710102,5.559266895052008,4.794537184071822,73.1,5.689743398203474,14.383611552215466,24.55595943622866,31.18920547353706,37.39340899899681,26.0,6.0,6.0,102.31970000000005,1.0,1.0,1.0,0
Cc1ccc(-c2noc(-c3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)n2)cc1,11.672700686007031,11.672700686007031,379.42000000000013,358.2520000000001,379.164439532,144.0,0.292823781022227,0.292823781022227,991.3306895683098,19.67299762850792,15.830691857964954,15.830691857964954,13.50804039084698,9.141406427812807,9.141406427812807,7.040089744272555,7.040089744272555,4.998817941520669,18.119583515484447,7.396386308376043,162.0870376591211,11.57811019670947,9.446405985791019,88.54,0.0,10.114318268765572,16.50142124552714,12.13273413692322,19.991379839512124,28.0,8.0,8.0,106.27140000000004,0.0,0.0,0.0,0
CCn1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3cc(C)ccc3nc21,13.101159225474701,13.101159225474701,379.46400000000006,354.2640000000001,379.20082504000004,146.0,0.26683792316726057,0.26683792316726057,1185.3161745517389,19.836134335324456,16.287529400495018,16.287529400495018,13.49040230064194,9.91330323574422,9.91330323574422,7.548162797169107,7.548162797169107,5.556038267510371,18.405483586724486,7.22061182273056,162.09283042826232,11.466446624403513,4.794537184071822,92.25,0.0,9.589074368143644,28.559445896706237,16.83031028786604,30.6036307706176,28.0,7.0,7.0,107.56290000000004,1.0,1.0,1.0,0
O=C(Cn1c(O)c2c(c1O)CC=CC2)NCc1ccc2c(c1)OCO2,12.21108016817838,12.21108016817838,342.3510000000001,324.2070000000001,342.121571676,130.0,0.23995969370374437,0.23995969370374437,837.3367585888025,17.388540578131753,13.488670909772333,13.488670909772333,12.131030293135236,8.056008400842188,8.056008400842188,6.034461624421033,6.034461624421033,4.454449410718399,15.43842485053781,6.084269777305816,143.6528430561584,0.0,24.481317881353334,92.95000000000002,0.0,15.007591973753234,31.00485511423465,6.06636706846161,12.21108016817838,25.0,7.0,7.0,88.72130000000003,1.0,1.0,1.0,0
CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3F)C2=O)CC1,14.175196169675129,14.175196169675129,368.8840000000002,342.6760000000001,368.17791735199995,138.0,0.3242439656836279,0.32127578508471955,619.0936703966892,17.974327015758657,14.919286944733036,15.675215890751492,11.969234250586762,8.939647503608503,9.31761197661773,6.965561609129011,7.372761735869617,5.432188314354438,18.421950761222956,7.890849413183563,153.468704595863,0.0,9.184952231746642,30.03,5.817220841045895,9.184952231746642,16.74113410076296,17.032643867773697,20.75469681970261,25.0,5.0,7.0,98.87400000000005,1.0,1.0,2.0,1
COc1ccc(CN2CCN(C(=O)c3ccco3)CC2)cc1,12.196123881144693,12.196123881144693,300.35800000000006,280.198,300.1473925,116.0,0.28913305757329144,0.28913305757329144,599.3441048161745,15.363596551749426,12.696157852651627,12.696157852651627,10.758351493073059,7.441331011290014,7.441331011290014,5.393724711718266,5.393724711718266,3.95669954699495,14.658285876386538,6.661398733912986,129.62632490684226,5.907179729351506,13.948551074925216,45.92,0.0,4.794537184071822,5.907179729351506,19.242531678200752,16.40156091398252,22.0,5.0,5.0,82.88250000000004,1.0,1.0,1.0,0
CCCN(C(=O)CSCc1ccc(C)cc1)C1C(=N)N(Cc2ccccc2)C(=O)NC1=O,13.039357608414246,13.039357608414246,452.58000000000015,424.3560000000002,452.188211756,168.0,0.32939632588915924,0.3232770455350276,978.498661058304,23.087211190881018,18.33645695068437,19.152953531612095,15.4010859031649,10.578365549641068,11.73306608802032,7.719454504334511,8.705053063988,6.156873459315531,23.53138353161618,10.948770047548836,192.22452839356714,5.907179729351506,14.383611552215466,93.57,17.980135070837537,14.383611552215466,24.04040952776814,0.0,40.75392606416166,32.0,7.0,8.0,126.38340000000004,3.0,3.0,4.0,0
Cn1ccnc1SCC(=O)Nc1cccc2ccccc12,12.09365693499622,12.09365693499622,297.38300000000004,282.26300000000003,297.0935831,106.0,0.2343680493460263,0.2343680493460263,776.5479539340025,14.656489770562878,11.614182975820825,12.43067955674855,10.237183443017885,6.61600232452544,7.601600884178928,4.684281636191549,5.626780277051286,4.231180576584138,13.701138118584822,6.012143882170972,126.73826239805922,0.0,4.794537184071822,46.92,0.0,4.794537184071822,5.907179729351506,6.196843571613076,16.284289175163995,21.0,4.0,5.0,86.50970000000004,1.0,1.0,1.0,0
COc1ccc(C=NNC(=O)c2cc[n+]([O-])cc2)cc1,11.690460531064787,11.690460531064787,271.276,258.17199999999997,271.095691276,102.0,0.2713202003455656,0.2713202003455656,606.5661844366886,14.372032720186704,10.81532448509814,10.81532448509814,9.685871848001625,5.851333509251268,5.851333509251268,3.918993413587526,3.918993413587526,2.5597432184560924,13.539548732956249,6.327469323942299,115.45160340722045,5.907179729351506,14.261807779778096,77.63,0.0,10.001790208849112,5.907179729351506,19.242531678200752,11.690460531064787,20.0,6.0,6.0,73.45620000000002,1.0,1.0,1.0,0
COCC1CCN(C(=O)c2cc(COc3ccccc3SC)on2)C1,12.503235824454256,12.503235824454256,362.45100000000014,340.27500000000003,362.13002818399997,134.0,0.2755575033199923,0.2755575033199923,718.6065574921059,17.648053602125596,14.435304164389727,15.251800745317453,12.207039898056806,8.205585544777882,9.430330416169468,5.97920979114869,6.82728448724,4.969602143907875,17.820887160529633,8.399605388732809,151.00403500702004,5.907179729351506,18.791358028645266,64.8,0.0,4.794537184071822,12.514061693864424,29.837959289980738,15.359184906110896,25.0,6.0,7.0,94.94450000000006,1.0,1.0,1.0,0
Cc1nc(N)sc1N=Nc1ccc(F)cc1,12.620600210776075,12.620600210776075,236.275,227.20299999999997,236.053195508,82.0,0.18186684711126305,0.18186684711126305,518.1153413759307,11.543605595440512,8.514604895921094,9.33110147684882,7.647867045540841,4.551700057609125,5.36819663853685,3.119082680496426,4.128181603025916,2.7424075424711427,10.68965055261326,4.3587110080331275,95.66565463574365,0.0,4.39041504767482,63.629999999999995,0.0,4.39041504767482,5.817220841045895,12.13273413692322,4.020008713361888,16.0,4.0,6.0,61.83940000000001,0.0,0.0,0.0,0
COc1cc(C)c(C)cc1S(=O)(=O)N1CCCCC1c1cccnc1,13.439718915343915,13.439718915343915,360.47900000000004,336.2870000000001,360.150763628,134.0,0.24682714011634727,0.24682714011634727,850.472968735937,18.02673325856595,14.897299361928944,15.71379594285667,11.946725536263529,8.518869434648657,9.9589327634493,6.501020537451188,8.359997023160002,6.818850124110249,17.888704013186512,7.136098420977297,149.25600586027647,0.0,13.154659938128987,59.50000000000001,10.023291153407584,8.417796984328938,10.937324304665736,28.831637271445608,4.406720203130737,25.0,5.0,6.0,97.18880000000004,0.0,0.0,0.0,0
O=C(O)Cn1c(=O)c2cccn2c2ccccc21,12.217827853363568,12.217827853363568,242.234,232.15399999999997,242.06914218,90.0,0.3231596270704059,0.3231596270704059,813.8209633766036,12.698306133819765,9.40669603294153,9.40669603294153,8.681540550352057,5.486954396022137,5.486954396022137,4.037181144981776,4.037181144981776,2.938477287558906,10.58494781584042,3.7311510318799055,101.50800969506317,5.559266895052008,9.901064578912528,63.709999999999994,5.969305287951849,9.589074368143644,12.104023300964583,34.86300645172131,23.090273526077098,18.0,5.0,5.0,66.79880000000003,1.0,0.0,0.0,0
Cc1ccc(CNC(=O)c2cnccn2)cc1,11.671319286974049,11.671319286974049,227.26700000000005,214.16299999999998,227.105862036,86.0,0.27124730327420676,0.27124730327420676,493.8328413567315,12.08757566981053,9.55123414697771,9.55123414697771,8.25402019542349,5.352810066384007,5.352810066384007,3.7589289917717905,3.7589289917717905,2.3694858914679564,11.261208233126077,5.2052637699878685,99.73400391429563,5.907179729351506,4.794537184071822,54.88,0.0,4.794537184071822,5.907179729351506,0.0,19.45084655737614,17.0,4.0,4.0,64.38120000000002,1.0,1.0,1.0,0
Cc1c(C(=O)Nc2ccccc2)cc(-c2ccccc2)n1CCCN1CCOCC1,13.006355913156508,13.006355913156508,403.52600000000035,374.29400000000015,403.22597716800004,156.0,0.257001797954013,0.257001797954013,960.8186335990645,20.760937777247957,17.51152420131936,17.51152420131936,14.720346690612278,10.64231654822441,10.64231654822441,7.674042837794725,7.674042837794725,5.672121860821403,20.38551794201732,9.741040380830635,177.82813449863698,5.907179729351506,9.53140013787187,46.5,0.0,4.794537184071822,5.907179729351506,0.0,15.45828697261733,30.0,5.0,5.0,120.87620000000005,1.0,1.0,1.0,0
CCN1CCN(c2cc(C)c3cc(NC(=O)CCC(=O)Nc4ccc(OC)c(OC)c4)ccc3n2)CC1,12.532315113019548,12.532315113019548,505.6190000000003,470.3390000000003,505.2689046,196.0,0.2243911347177637,0.2243911347177637,1270.907360884837,26.363232072819905,21.96583330098854,21.96583330098854,17.89291174605843,12.60258396017747,12.60258396017747,9.116705922376651,9.116705922376651,6.675678200936803,26.21977037815005,11.923556203411467,217.29775253859356,0.0,19.06280027574374,96.03,0.0,9.589074368143644,24.65600270455503,25.308898746662365,34.551452025678444,37.0,9.0,9.0,146.84639999999982,2.0,2.0,2.0,0
